date	close
2015-05-28	79.33
2015-05-27	79.39
2015-05-26	79.14
2015-05-22	79.95
2015-05-21	80.41
2015-05-20	80.48
2015-05-19	80.83
2015-05-18	80.74
2015-05-15	81.05
2015-05-14	80.57
2015-05-13	79.7
2015-05-12	79.95
2015-05-11	80.27
2015-05-08	80.96
2015-05-07	80.2
2015-05-06	80.4
2015-05-05	80.07
2015-05-04	80.35
2015-05-01	80.29
2015-04-30	79.51
2015-04-29	79.85
2015-04-28	80.42
2015-04-27	80.6
2015-04-24	81.0
2015-04-23	80.95
2015-04-22	82.427
2015-04-21	82.41708
2015-04-20	82.20876
2015-04-17	81.87147
2015-04-16	82.83373
2015-04-15	82.84365
2015-04-14	82.93293
2015-04-13	82.76429
2015-04-10	82.68493
2015-04-09	82.2286
2015-04-08	82.10955
2015-04-07	81.73259
2015-04-06	82.3774
2015-04-02	81.77227
2015-04-01	81.66315
2015-03-31	81.28618
2015-03-30	82.05996
2015-03-27	81.65322
2015-03-26	81.49451
2015-03-25	82.34764
2015-03-24	83.25037
2015-03-23	84.18288
2015-03-20	84.06384
2015-03-19	82.71468
2015-03-18	83.08173
2015-03-17	82.18892
2015-03-16	82.89325
2015-03-13	81.17706
2015-03-12	81.43497
2015-03-11	80.74057
2015-03-10	80.88937
2015-03-09	82.427
2015-03-06	82.00043
2015-03-05	83.95471
2015-03-04	83.67695
2015-03-03	84.48049
2015-03-02	84.72849
2015-02-27	84.45072
2015-02-26	84.4904
2015-02-25	84.77809
2015-02-24	84.81777
2015-02-23	84.70865
2015-02-20	84.1928
2015-02-19	84.53008
2015-02-18	85.57171
2015-02-17	84.80785
2015-02-13	85.21458
2015-02-12	85.34354
2015-02-11	84.95666
2015-02-10	84.70865
2015-02-09	84.37137
2015-02-06	84.9269
2015-02-05	86.00819
2015-02-04	85.10546
2015-02-03	85.26418
2015-02-02	84.4408
