date	close
2015-05-28	54.55
2015-05-27	54.87
2015-05-26	54.24
2015-05-22	54.97
2015-05-21	54.84
2015-05-20	54.89
2015-05-19	55.33
2015-05-18	54.67
2015-05-15	54.24
2015-05-14	54.6
2015-05-13	54.2
2015-05-12	53.74
2015-05-11	53.97
2015-05-08	54.02
2015-05-07	53.31
2015-05-06	52.77
2015-05-05	53.2995
2015-05-04	54.11872
2015-05-01	53.70911
2015-04-30	53.26953
2015-04-29	53.70911
2015-04-28	52.96981
2015-04-27	52.75002
2015-04-24	52.84993
2015-04-23	53.16962
2015-04-22	53.04974
2015-04-21	52.43032
2015-04-20	53.14964
2015-04-17	53.01976
2015-04-16	53.96886
2015-04-15	53.15963
2015-04-14	52.68009
2015-04-13	52.61015
2015-04-10	52.38037
2015-04-09	52.08065
2015-04-08	51.84088
2015-04-07	51.47123
2015-04-06	51.57114
2015-04-02	51.81091
2015-04-01	51.57114
2015-03-31	51.47123
2015-03-30	51.59112
2015-03-27	50.95173
2015-03-26	51.14154
2015-03-25	51.33137
2015-03-24	51.89083
2015-03-23	52.43032
2015-03-20	52.92985
2015-03-19	52.33042
2015-03-18	53.66915
2015-03-17	53.78904
2015-03-16	53.63918
2015-03-13	53.48932
2015-03-12	54.02881
2015-03-11	52.28047
2015-03-10	51.18151
2015-03-09	52.89988
2015-03-06	53.00978
2015-03-05	53.5093
2015-03-04	53.61919
2015-03-03	53.67914
2015-03-02	53.43937
2015-02-27	52.37038
2015-02-26	52.36039
2015-02-25	52.04069
2015-02-24	51.85088
2015-02-23	51.27142
2015-02-20	51.73098
2015-02-19	51.07161
2015-02-18	51.37133
2015-02-17	51.64107
2015-02-13	51.15154
2015-02-12	50.84183
2015-02-11	49.63297
2015-02-10	49.34325
2015-02-09	49.16342
2015-02-06	49.09348
2015-02-05	48.49405
2015-02-04	48.35419
2015-02-03	48.83373
2015-02-02	47.67483
